,price,total_surface,covered_surface,rooms,bathrooms,garages,bedrooms,toilettes,antiquity,zone
497,210000,650,204,4,3,1,3,0,0,Pilar
498,248000,906,150,4,3,0,3,1,0,Escobar
499,490000,1750,480,0,4,0,4,0,14,Córdoba
500,365000,261,200,0,2,0,3,0,10,SanIsidro
501,210000,272,140,4,2,1,3,0,25,TresdeFebrero
502,199000,465,150,4,2,1,3,0,0,MalvinasArgentinas
503,435000,283,180,4,2,1,3,1,40,CapitalFederal
504,1110000,1100,380,0,5,0,4,0,4,Nordelta
505,135000,400,120,4,2,1,3,0,0,Pilar
506,230000,240,134,5,0,1,2,1,15,LaPlata
507,740000,520,410,7,4,0,4,0,20,CapitalFederal
508,198000,159,118,0,2,1,3,0,0,Pilar
509,125000,120,90,4,2,1,3,0,25,Córdoba
510,165000,304,138,4,2,0,3,0,33,Rosario
511,305000,200,170,5,0,0,3,1,0,Puertos
512,480000,800,320,5,4,0,4,1,7,Pilar
513,720000,1000,412,6,3,1,3,0,11,Córdoba
514,175000,155,155,5,3,0,3,0,0,Córdoba
515,210000,403,98,4,2,1,3,0,0,MalvinasArgentinas
516,325000,1200,300,6,4,0,4,1,25,Pilar
517,320000,800,177,6,2,0,4,1,0,Villanueva
518,160000,168,91,4,0,1,3,0,15,LaMatanza
519,230000,136,84,3,0,1,2,0,40,VicenteLópez
520,890000,856,310,0,3,0,3,0,16,ElTalardePacheco
521,297000,508,206,4,3,0,3,1,1,Puertos
522,145000,173,173,7,0,0,3,0,20,Rosario
523,689000,456,360,5,4,0,4,1,40,SanIsidro
524,270000,280,280,0,3,0,3,0,30,Pilar
525,285000,240,179,5,3,1,4,0,30,CapitalFederal
526,480000,280,240,7,2,0,4,1,0,Nordelta
527,470000,1831,219,5,4,1,4,0,0,Berazategui
528,1250000,850,850,5,0,0,0,0,25,CapitalFederal
529,150000,170,170,5,3,1,4,0,30,GeneralSanMartín
530,289000,300,110,5,0,1,2,0,15,SanIsidro
531,299000,600,200,6,2,1,3,0,7,VillaAllende
532,260000,340,274,0,2,0,3,0,12,SantaFe
533,335000,223,105,4,0,0,3,0,6,Martínez
534,260000,666,300,5,4,0,3,1,15,Mendoza
535,154990,185,175,5,3,1,3,1,0,Córdoba
536,135000,100,80,3,2,1,2,0,10,BuenosAiresCostaAtlántica
537,360000,1063,213,6,3,0,4,0,0,Pilar
538,360000,939,322,4,2,0,3,1,0,Escobar
539,440000,412,305,5,2,1,3,0,40,VicenteLópez
540,150000,450,117,5,2,1,3,0,0,PilardelEste
541,265000,281,99,0,0,1,2,0,0,SanIsidro
542,600000,1287,427,0,3,0,5,0,25,SanIsidro
543,875000,800,450,0,4,0,4,0,40,SanIsidro
544,260000,138,110,4,3,1,3,0,0,VicenteLópez
545,780000,650,500,6,0,0,4,0,30,CapitalFederal
546,159900,100,84,3,2,1,2,0,49,SanFernando
547,259000,195,125,5,2,1,4,0,25,Martínez
548,160000,320,220,4,2,0,3,0,15,Córdoba
549,700000,457,396,7,5,0,4,1,0,SanIsidro
550,980000,1500,350,7,3,0,5,1,9,Delta
551,59000,150,94,5,0,0,2,0,40,Rosario
552,380000,789,179,4,3,0,3,1,0,Puertos
553,550000,1000,370,6,5,0,5,1,7,BeléndeEscobar
554,140000,95,95,3,0,1,2,0,0,Morón
555,139000,450,110,4,2,0,3,0,0,PilardelEste
556,450000,750,300,6,3,0,4,1,4,GBAOeste
557,575000,1380,350,3,4,1,3,0,5,LaCalera
558,1100000,1400,390,0,3,0,5,0,10,Nordelta
559,390000,235,175,6,3,1,3,0,8,Villanueva
560,448000,220,152,5,3,1,4,1,26,VicenteLópez
561,330000,448,240,5,2,0,2,0,15,Pilar
562,140000,435,93,4,2,1,3,0,0,Pilar
563,900000,1500,550,6,7,0,5,0,0,Moreno
564,880000,990,385,6,2,0,3,1,1,Tigre
565,215000,580,280,4,2,0,3,0,20,Córdoba
566,490000,590,218,5,2,0,3,1,0,Nordelta
567,620000,577,287,5,3,1,4,1,40,CapitalFederal
568,340000,900,220,4,2,1,3,1,8,Pilar
569,85000,200,70,3,2,0,2,1,0,Pilar
570,530000,377,297,4,3,0,3,1,30,SanIsidro
571,499000,1600,350,5,3,0,0,1,13,Pilar
572,310000,201,125,0,2,0,3,0,5,SanIsidro
573,1200000,1200,462,8,4,0,4,1,4,Nordelta
574,118000,125,76,3,2,0,2,0,40,GeneralSanMartín
575,162000,514,130,4,2,1,3,0,3,SantaFe
576,1050000,400,400,5,5,0,3,1,10,CapitalFederal
577,530000,380,302,0,4,0,4,0,45,VicenteLópez
578,265000,120,115,4,0,1,3,1,4,VicenteLópez
579,92000,420,75,3,0,0,2,0,0,Uruguay
580,189000,734,166,4,3,0,3,1,0,ElCantón
581,620000,282,282,5,2,0,4,1,20,SanIsidro
582,495000,1431,407,0,4,1,5,0,8,Pilar
583,337000,262,222,0,2,1,3,0,0,Tigre
584,110000,129,110,4,3,0,3,0,0,PilardelEste
585,250000,176,114,0,0,0,3,0,30,SantaFe
586,278000,130,130,4,2,1,3,1,25,VicenteLópez
587,280000,170,170,4,3,0,3,1,0,Berazategui
588,1150000,450,450,7,4,1,4,1,8,Nordelta
589,62000,300,110,3,0,1,2,0,30,Córdoba
590,440000,730,340,5,4,0,4,1,3,Córdoba
591,270000,1350,200,0,2,0,3,1,0,Córdoba
592,600000,296,232,4,2,1,3,1,40,CapitalFederal
593,170000,265,160,9,2,1,3,0,1,Córdoba
594,400000,409,198,4,0,1,3,1,1,VicenteLópez
595,165000,300,175,8,2,1,3,0,30,LaPlata
596,99000,972,250,10,4,0,6,0,20,Córdoba
597,465000,252,226,4,3,1,3,0,10,GBANorte
598,490000,220,200,0,4,1,4,0,10,Nordelta
599,390000,170,170,0,2,0,4,0,10,RincóndeMilberg
600,1450000,450,450,0,5,0,4,0,10,Nordelta
601,178000,336,170,5,2,0,2,0,7,Mendoza
602,220000,814,150,5,2,0,3,1,0,Escobar
603,365000,187,178,5,2,1,4,0,45,SanIsidro
604,315000,183,166,6,2,1,4,0,30,SanIsidro
605,180000,266,200,4,3,0,3,0,30,Ituzaingó
606,590000,315,315,5,3,0,4,1,0,Pilar
607,742000,550,225,7,4,0,4,1,30,SanIsidro
608,420000,810,229,6,4,0,4,1,6,Escobar
609,315000,191,174,5,2,1,3,1,30,AlmiranteBrown
610,1250000,1375,314,4,3,0,4,1,0,Nordelta
611,218000,1400,195,4,3,0,3,0,9,Pilar
612,250000,190,180,5,3,0,3,1,18,Pilar
613,415000,604,217,0,3,0,4,0,2,Escobar
614,1600000,890,510,5,4,0,4,1,5,Pilar
615,330000,200,180,5,2,0,4,0,38,Morón
616,800000,750,290,7,4,1,4,1,20,VicenteLópez
617,360000,604,352,5,5,0,3,1,12,Escobar
618,340000,759,155,5,3,0,3,0,0,Ezeiza
619,260000,105,105,5,0,1,3,1,40,SanIsidro
620,400000,2139,2116,4,4,1,4,1,0,Tigre
621,144000,1500,157,6,3,0,3,0,8,SantaFe
622,430000,311,210,5,3,1,4,1,30,SanIsidro
623,169000,150,110,0,2,0,2,0,2,Pilar
624,275000,198,160,4,3,1,3,0,0,ElCantón
625,194000,660,130,4,3,0,3,0,0,EstebanEcheverría
626,2800000,580,380,6,3,1,4,1,40,Palermo
627,398000,282,200,5,4,0,4,0,40,VicenteLópez
628,700000,1080,238,9,3,0,5,1,8,Pilar
629,118000,300,110,3,0,0,0,0,20,Pilar
630,540000,400,310,6,5,0,4,1,40,GBANorte
631,395000,650,400,4,2,1,3,1,10,MalvinasArgentinas
632,120000,500,100,3,2,0,2,1,0,RíoCeballos
633,445000,234,190,5,4,0,3,1,10,SanIsidro
634,495000,943,271,4,2,0,3,1,19,Pilar
635,620000,800,360,8,5,0,4,0,10,ElTalardePacheco
636,160000,217,115,6,2,1,0,0,1,Rosario
637,220000,815,180,4,2,0,3,1,0,Escobar
638,1100000,460,460,5,2,0,4,1,20,SanIsidro
639,395000,260,220,6,2,1,5,0,30,VicenteLópez
640,250000,800,240,5,2,1,4,1,22,Pilar
641,195000,163,140,5,3,0,3,0,26,Campana
642,285000,373,193,0,3,0,4,0,0,Rosario
643,250000,344,217,4,2,1,3,0,12,Lanús
644,220000,205,170,3,3,1,3,0,0,Córdoba
645,69000,210,150,0,0,1,2,0,40,Rosario
646,165000,750,156,0,3,0,3,0,1,Escobar
647,430000,279,200,5,2,1,4,0,40,CapitalFederal
648,290000,168,116,5,2,1,4,0,35,CapitalFederal
649,295000,590,202,4,3,1,3,1,0,Puertos
650,4200000,1151,818,0,9,0,5,0,10,VicenteLópez
651,255000,156,155,4,3,0,3,1,0,SanIsidro
652,500000,250,190,3,3,0,2,0,25,CapitalFederal
653,230000,500,200,5,0,0,3,1,0,Córdoba
654,69000,240,160,5,2,0,4,0,15,Córdoba
655,200000,600,240,8,3,0,4,0,0,Escobar
656,1100000,1031,550,8,4,0,4,1,28,SanIsidro
657,140000,121,110,5,2,1,3,0,0,Córdoba
658,885000,480,400,8,7,0,4,1,4,SanIsidro
659,390000,860,270,3,4,1,3,0,0,LaCalera
660,255000,625,197,4,3,1,3,0,0,Pilar
661,150000,1000,150,2,0,0,0,0,10,Pilar
662,980000,1080,450,5,3,0,4,1,19,SanIsidro
663,380000,250,250,0,3,0,3,0,10,Pilar
664,173000,562,195,4,2,1,3,0,9,Mendiolaza
665,355000,213,130,4,3,1,3,0,25,SanIsidro
666,475000,510,211,0,3,1,3,0,10,Nordelta
667,182000,117,117,4,2,1,3,0,15,MardelPlata
668,780000,630,420,9,3,0,4,1,10,CapitalFederal
669,340000,220,180,4,3,1,3,0,25,SanFernando
670,795000,430,350,0,4,0,4,0,15,Tigre
671,3600000,200,200,10,2,0,4,0,23,Mendoza
672,250000,416,220,5,3,0,4,0,30,GeneralSanMartín
673,156500,152,152,5,2,1,3,0,38,CapitalFederal
674,165000,904,262,6,2,1,4,1,36,Pilar
675,200000,1000,134,4,2,0,3,0,20,Escobar
676,145000,127,115,4,3,1,3,0,0,Córdoba
677,499000,615,238,0,3,1,4,0,3,GeneralPacheco
678,900000,340,340,7,4,0,5,1,0,CapitalFederal
679,360000,236,145,4,3,1,3,0,35,CapitalFederal
680,140000,196,151,7,0,0,3,0,30,SantaFe
681,215000,610,150,4,3,0,3,0,0,Ezeiza
682,390000,190,150,5,3,0,4,0,20,CapitalFederal
683,950000,660,500,5,4,0,4,1,25,SanFernando
684,300000,840,230,7,4,0,4,1,0,Escobar
685,110000,582,120,6,2,0,2,0,20,SantaMaría
686,330000,180,140,5,2,0,2,1,15,VicenteLópez
687,570000,1500,340,14,3,0,3,1,14,Córdoba
688,500000,920,298,4,3,0,3,1,15,Córdoba
689,65000,215,126,5,0,0,3,0,45,Mendoza
690,595000,800,320,5,4,0,4,1,4,Pilar
691,84500,153,72,4,0,1,2,0,13,Córdoba
692,170000,800,180,4,2,1,3,1,0,ElCantón
693,360000,291,165,5,2,1,4,1,40,CapitalFederal
694,190000,270,169,5,2,0,2,0,20,Córdoba
695,1500000,1645,629,0,5,0,3,0,39,SanIsidro
696,265000,617,173,4,2,0,3,1,20,Pilar
697,185000,360,122,5,3,0,3,0,10,Rosario
698,300000,450,200,4,3,0,3,0,1,Berazategui
699,308000,817,163,4,2,0,3,1,0,Tigre
700,900000,1000,400,0,6,0,5,0,40,SanIsidro
701,240000,150,150,3,0,0,2,1,40,SanIsidro
702,265000,137,96,4,3,1,3,0,20,VicenteLópez
703,330000,572,285,5,3,0,3,0,30,Morón
704,575000,627,250,9,2,0,4,0,46,SanFernando
705,238000,167,129,4,2,0,3,1,6,Pilar
706,420000,563,281,5,4,0,4,1,31,Rosario
707,325000,776,224,0,3,0,4,1,0,Villanueva
708,210000,240,140,3,3,1,2,0,15,TresdeFebrero
709,320000,800,177,4,2,0,3,1,0,Villanueva
710,535000,1054,310,5,3,1,3,1,10,Tigre
711,2700000,900,600,8,5,0,4,1,3,SanIsidro
712,270000,70,70,2,0,0,0,0,14,PuntadelEste
713,480000,790,240,0,4,0,3,0,0,MardelPlata
714,319000,145,90,0,2,1,3,0,11,CapitalFederal
715,115000,150,125,4,2,1,4,0,0,Córdoba
716,590000,1412,305,6,3,0,5,1,15,Pilar
717,420000,1027,337,5,4,0,4,0,3,Mendiolaza
718,140000,360,130,3,0,0,2,1,0,Córdoba
719,205000,400,130,3,2,1,2,0,2,MalvinasArgentinas
720,180000,200,167,6,2,1,2,0,15,Neuquen
721,395000,270,240,5,3,0,4,1,10,Ezeiza
722,100000,280,100,3,0,0,2,1,9,Córdoba
723,335000,550,320,5,4,1,4,1,0,Escobar
724,340000,200,200,7,4,0,4,1,10,Pilar
725,443000,948,251,0,4,0,3,0,1,Villanueva
726,390000,190,150,5,3,0,4,0,20,CapitalFederal
727,375000,980,342,6,3,0,4,1,10,Pilar
728,189500,125,125,0,2,1,3,0,30,SantaFe
729,155000,552,152,6,2,0,3,0,20,Rosario
730,850000,1100,270,0,3,0,3,0,0,Pilar
731,780000,481,345,8,4,0,0,0,2,Villanueva
732,695000,1274,277,0,0,0,3,0,0,Pilar
733,475000,1785,235,0,3,0,3,1,0,Córdoba
734,360000,980,360,6,3,0,3,1,2,Mendiolaza
735,275000,364,200,3,0,1,3,0,0,Córdoba
736,150000,197,110,4,3,1,3,0,34,SantaFe
737,430000,1537,256,5,2,0,3,1,4,Escobar
738,590000,375,375,5,4,0,4,0,20,Córdoba
739,260000,185,90,0,2,0,2,0,0,SanIsidro
740,640000,1537,336,6,5,0,5,1,1,Pilar
741,420000,209,179,5,2,1,4,1,17,BuenosAiresCostaAtlántica
742,150000,540,137,5,2,1,3,1,0,PilardelEste
743,320000,814,220,5,4,0,3,1,0,Escobar
744,330000,970,250,4,2,1,3,1,30,Tigre
745,415000,595,238,5,3,1,4,1,0,Pilar
746,240000,600,150,4,0,0,3,0,45,Tigre
747,1890000,345,345,9,3,1,6,1,0,Palermo
748,240000,714,160,5,3,0,4,1,0,ElCantón
749,275000,365,184,4,4,0,3,1,0,MalvinasArgentinas
750,1150000,2400,400,10,5,0,4,1,17,Berazategui
751,280000,500,200,4,2,1,3,1,1,GBAOeste
752,350000,937,177,4,2,0,3,1,0,Canning
753,715000,1577,434,9,5,0,5,1,15,Pilar
754,1550000,1100,470,0,7,0,5,0,13,Nordelta
755,190000,150,150,0,2,0,3,0,2,SantaFe
756,115000,130,119,4,2,0,3,0,0,PilardelEste
757,720000,1200,320,0,3,0,4,0,6,GeneralPacheco
758,1050000,970,406,0,6,0,5,0,13,SanIsidro
759,440000,375,375,6,3,1,4,1,20,CapitalFederal
760,399000,790,253,0,3,0,4,0,2,Escobar
761,199000,150,145,0,3,0,9,1,0,CapitalFederal
762,295000,135,135,4,3,1,2,1,0,VicenteLópez
763,180000,1250,136,0,2,1,3,0,16,LaPlata
764,290000,1300,250,5,3,0,3,1,3,Córdoba
765,180000,233,112,4,0,1,3,1,25,Hurlingham
766,200000,400,155,0,2,1,3,0,20,Pilar
767,220000,490,135,4,3,0,3,0,0,Uruguay
768,580000,516,418,4,0,0,3,0,40,CapitalFederal
769,375000,720,214,4,3,0,3,1,20,Pilar
770,87000,80,80,3,0,0,2,0,20,ExaltacióndelaCruz
771,489000,270,200,5,3,1,3,0,30,CapitalFederal
772,156000,600,156,4,2,0,3,1,0,PilardelEste
773,430000,800,230,6,4,0,3,1,12,ElTalardePacheco
774,105000,200,70,3,0,0,2,0,25,GBAOeste
775,240000,320,180,5,3,1,3,0,8,Córdoba
776,260000,400,180,4,3,1,3,0,12,Córdoba
777,390000,230,200,0,3,0,3,0,0,Pilar
778,420000,1000,600,4,0,0,4,0,20,Córdoba
779,95000,250,122,3,0,1,3,0,37,Córdoba
780,108000,105,105,0,2,1,2,0,10,SantaFe
781,160000,373,96,4,0,0,3,0,0,Uruguay
782,265000,587,146,5,2,0,3,0,0,Puertos
783,220000,612,135,4,2,0,3,1,0,Pilar
784,340000,339,251,4,2,0,3,0,20,CapitalFederal
785,159000,85,74,4,0,1,3,0,0,SantaFe
786,1000000,325,225,4,3,0,3,1,10,CapitalFederal
787,295000,300,300,5,3,1,4,1,15,Pilar
788,790000,370,350,6,4,0,4,1,32,SanIsidro
789,277000,180,140,5,2,1,3,0,30,CapitalFederal
790,260000,619,114,5,2,0,3,0,8,Escobar
791,179000,140,127,4,2,1,3,1,0,PilardelEste
792,460000,1068,173,4,3,0,3,1,4,Villanueva
793,295000,200,170,4,2,1,3,0,30,VicenteLópez
794,495000,460,400,0,4,1,5,0,8,Villanueva
795,400000,720,200,4,2,0,3,1,15,Pilar
796,390000,322,245,5,4,1,4,0,20,SanIsidro
797,247000,354,150,4,2,1,3,0,45,LomasdeZamora
798,250000,129,101,4,2,0,3,1,7,Nordelta
799,125000,135,135,4,2,0,3,1,0,PilardelEste
800,150000,272,100,3,2,0,2,0,40,LomasdeZamora
801,850000,304,304,10,4,0,3,1,10,Pilar
802,490000,916,216,6,3,0,4,1,0,Villanueva
803,510000,510,240,7,4,0,4,1,6,Nordelta
804,90000,256,240,0,0,0,0,0,0,Córdoba
805,1600000,1150,343,0,4,0,4,0,1,Nordelta
806,510000,230,200,0,3,0,3,0,12,Nordelta
807,518000,902,230,4,3,0,3,1,0,Pilar
808,2300000,930,900,0,5,0,4,0,14,Nordelta
809,280000,330,180,4,3,1,3,0,16,MardelPlata
810,339000,202,135,5,3,0,4,1,40,CapitalFederal
811,248000,904,158,5,4,0,3,0,0,Escobar
812,195000,180,150,5,3,0,3,0,0,Córdoba
813,440000,230,230,5,3,0,3,1,6,Pilar
814,178000,168,85,3,0,0,2,1,45,VicenteLópez
815,92000,65,65,3,0,1,2,1,30,BuenosAiresCostaAtlántica
816,570000,240,200,0,2,0,3,0,30,CapitalFederal
817,320000,1203,245,10,2,0,5,0,15,Pilar
818,280000,780,390,6,3,1,4,1,30,Ituzaingó
819,105000,190,140,4,0,1,3,0,36,Ituzaingó
820,235000,750,150,5,2,0,3,0,7,Villanueva
821,105000,700,130,0,2,1,2,0,5,Mendiolaza
822,360000,849,207,5,3,1,4,1,10,Pilar
823,700000,450,350,6,3,0,3,0,36,MardelPlata
824,188000,221,185,3,0,1,2,0,35,VicenteLópez
825,155900,96,84,3,0,1,2,0,20,VicenteLópez
826,280000,1090,217,5,2,0,3,1,0,Tigre
827,189000,300,120,4,2,0,3,1,8,Pilar
828,100000,184,90,5,0,1,2,0,10,VillaAllende
829,115000,215,80,3,0,1,2,0,0,Córdoba
830,130000,160,94,4,2,0,2,0,13,Córdoba
831,430000,640,235,6,3,0,5,1,0,Nordelta
832,368000,750,238,0,5,1,5,0,18,Pilar
833,205000,608,151,4,2,0,3,0,0,Ezeiza
834,570000,290,260,7,3,0,3,1,1,Pilar
835,385000,848,215,6,4,0,3,1,0,Escobar
836,380000,796,212,4,2,0,3,1,2,MardelPlata
837,585000,480,265,6,3,0,4,1,25,SanIsidro
838,375000,884,196,3,2,1,3,1,0,Villanueva
839,445000,302,202,4,3,1,3,0,36,CapitalFederal
840,385000,456,170,0,3,0,4,1,25,SanIsidro
841,350000,626,177,0,2,0,4,1,12,Nordelta
842,185000,324,177,4,0,1,3,0,38,Quilmes
843,315000,300,280,0,4,1,3,1,16,Pilar
844,750000,520,520,10,7,0,0,1,20,Luján
845,1050000,1031,490,5,4,0,4,1,32,SanIsidro
846,165000,160,130,5,2,0,4,0,30,VicenteLópez
847,850000,470,470,7,3,0,4,1,5,SanIsidro
848,195000,887,152,5,2,0,3,0,0,Escobar
849,290000,800,200,5,3,1,3,1,15,Pilar
850,2800000,580,380,6,3,1,4,1,40,Palermo
851,230000,1080,280,4,2,0,3,1,5,Ezeiza
852,110000,384,100,5,2,1,3,0,29,Córdoba
853,399000,427,222,5,0,1,3,0,41,CapitalFederal
854,345000,200,140,4,0,1,3,0,45,CapitalFederal
855,470000,520,220,5,4,1,4,0,11,RincóndeMilberg
856,250000,330,149,4,0,0,3,0,40,MardelPlata
857,330000,618,200,0,2,0,4,0,2,Escobar
858,300000,344,258,5,2,0,4,0,29,Quilmes
859,945000,978,309,6,4,0,4,1,1,Nordelta
860,230000,400,100,4,0,1,3,1,0,Rosario
861,510000,640,300,5,4,0,3,1,0,Pilar
862,195000,160,98,0,2,1,3,0,21,Neuquén
863,89000,500,110,0,0,0,3,0,40,ExaltacióndelaCruz
864,410000,1500,280,8,3,0,4,1,0,Córdoba
865,495000,259,230,5,3,0,4,1,0,Canning
866,790000,373,280,5,4,0,4,1,15,CapitalFederal
867,120000,150,100,3,2,1,2,0,0,Córdoba
868,248000,748,155,4,4,1,3,1,6,ElCantón
869,390000,391,232,6,2,0,3,1,7,SantaFe
870,430000,780,260,0,3,0,4,0,18,MalvinasArgentinas
871,125000,188,115,4,2,1,3,0,20,MalvinasArgentinas
872,480000,845,276,0,3,0,4,0,6,SantaFe
873,420000,776,246,5,3,0,4,1,18,Pilar
874,198000,608,118,0,2,0,3,0,0,Pilar
875,88000,400,115,4,0,1,2,0,0,RíoCeballos
876,380000,156,156,4,2,1,3,1,22,CapitalFederal
877,125000,250,80,4,0,1,3,0,5,Córdoba
878,83000,400,110,0,0,0,2,0,0,Córdoba
879,210000,1425,158,4,2,1,3,0,0,GeneralRodríguez
880,245000,830,273,7,3,0,3,0,21,Tigre
881,410000,650,230,3,3,0,3,1,12,Villanueva
882,580000,1100,310,5,4,0,5,1,6,GeneralPacheco
883,680000,225,225,6,3,1,4,1,0,CapitalFederal
884,370000,900,225,4,4,0,3,0,5,SantaFe
885,149000,180,160,0,3,0,3,0,0,Córdoba
886,350000,905,200,5,4,0,3,1,0,Escobar
887,355000,1232,325,8,3,1,3,0,0,Malagueño
888,755000,700,200,5,3,0,3,1,3,Nordelta
889,89900,124,94,0,2,1,2,0,1,SantaFe
890,199000,399,140,4,2,0,3,1,0,Pilar
891,465000,543,219,0,3,0,3,1,0,Nordelta
892,485000,981,254,5,3,0,2,1,1,Escobar
893,170000,250,170,3,2,0,2,0,0,Córdoba
894,880000,974,326,5,5,0,4,1,0,Pilar
895,385000,928,249,0,3,0,3,1,0,Villanueva
896,200000,392,114,3,0,1,2,0,32,LaMatanza
897,515000,410,337,5,3,0,4,0,39,CapitalFederal
898,85000,146,98,3,0,1,2,0,15,Morón
899,830000,1800,670,7,5,0,4,1,17,Córdoba
900,135000,170,90,3,0,0,2,0,0,LaPlata
901,290000,908,289,5,4,0,4,1,0,BuenosAiresCostaAtlántica
902,1100000,400,280,5,3,0,0,1,40,CapitalFederal
903,750000,313,229,0,3,1,3,0,0,Pilar
904,400000,1200,300,10,5,0,6,0,9,Córdoba
905,295000,120,120,4,2,1,3,1,15,VicenteLópez
906,199000,210,170,7,2,1,4,0,20,LaPlata
907,890000,643,380,0,7,0,5,0,38,SanIsidro
908,350000,860,150,4,2,1,3,0,5,Tigre
909,325000,819,190,5,3,0,4,1,0,Escobar
910,198000,345,160,5,4,0,3,1,10,Pilar
911,366000,222,152,6,2,1,4,1,35,CapitalFederal
912,235000,946,234,5,4,0,4,0,0,Zelaya
913,345000,201,167,4,3,0,3,0,0,Nordelta
914,880000,510,450,0,4,1,5,0,3,Pilar
915,70000,254,254,0,2,0,3,0,34,Rosario
916,700000,1259,230,4,2,0,2,1,2,SantaFe
917,245000,220,200,6,2,1,4,0,21,Rosario
918,278000,156,152,5,2,0,3,1,0,SanIsidro
919,260000,919,151,5,3,1,3,1,0,Escobar
920,360000,810,142,5,3,0,2,1,2,Puertos
921,198000,80,76,4,2,0,3,0,31,CapitalFederal
922,320000,185,165,5,2,1,3,1,0,SanIsidro
923,560000,1023,242,0,2,0,4,1,2,Villanueva
924,420000,500,200,3,3,0,2,0,30,CapitalFederal
925,790000,470,270,0,4,0,4,0,0,Pilar
926,210000,170,150,6,2,0,5,0,20,Campana
927,695000,852,320,5,3,1,5,0,16,GeneralPacheco
928,105000,125,103,6,2,1,3,1,0,PilardelEste
929,570000,275,245,0,2,0,3,0,2,Nordelta
930,825000,1500,290,0,4,0,4,0,10,Cañuelas
931,172000,303,140,4,0,1,2,1,40,MardelPlata
932,205000,265,160,4,0,1,3,1,0,Rosario
933,85000,900,150,0,0,0,2,1,2,Córdoba
934,279000,817,187,0,3,0,3,1,0,Villanueva
935,2300000,1600,800,6,5,0,5,0,35,SanIsidro
936,650000,913,316,7,6,0,6,1,6,SanMiguel
937,520000,400,400,0,3,1,4,0,20,CapitalFederal
938,580000,700,400,8,7,0,4,1,25,VicenteLópez
939,255000,945,170,0,3,0,3,1,0,Villanueva
940,1150000,825,535,6,3,0,4,1,20,SanIsidro
941,195000,204,204,4,2,1,2,1,29,VicenteLópez
942,145000,180,130,3,2,0,2,0,1,Córdoba
943,158000,160,160,3,0,0,2,1,4,SantaFe
944,1600000,800,500,7,5,1,5,1,31,SanIsidro
945,548000,220,220,4,2,0,3,1,0,SanIsidro
946,960000,976,475,6,0,0,3,1,0,Nordelta
947,360000,800,115,4,2,0,3,0,2,Pilar
948,195000,525,170,5,2,0,3,1,0,Moreno
949,600000,964,251,7,3,0,4,1,15,Nordelta
950,290000,336,220,5,0,0,3,1,30,GeneralSanMartín
951,340000,830,250,0,3,0,3,0,3,Pilar
952,450000,260,260,0,3,0,4,0,2,Nordelta
953,355000,1800,220,5,3,0,3,0,10,Córdoba
954,310000,1200,351,4,4,1,4,0,10,Mendiolaza
955,165000,400,137,4,2,1,3,1,0,Pilar
956,172000,110,95,4,0,0,3,1,12,Ituzaingó
957,285000,115,115,4,2,1,2,1,0,VicenteLópez
958,380000,700,200,4,3,0,3,1,3,MardelPlata
959,110000,550,126,4,2,0,3,1,0,PilardelEste
960,410000,919,275,7,3,0,5,1,12,Moreno
961,208000,180,175,0,3,0,3,0,0,Córdoba
962,450000,860,220,5,3,0,4,0,9,EstebanEcheverría
963,175000,1660,130,5,2,1,3,0,15,ExaltacióndelaCruz
964,110000,160,150,9,2,0,2,0,15,Córdoba
965,450000,202,150,6,4,1,5,1,25,CapitalFederal
966,570000,662,282,5,4,1,3,1,0,Pilar
967,280000,700,161,5,0,0,3,0,1,Ezeiza
968,260000,480,220,4,3,0,3,0,30,Córdoba
969,160000,310,120,4,2,0,3,0,5,Tigre
970,990000,945,455,0,0,0,4,0,11,Tigre
971,1190000,931,365,6,2,0,3,1,0,Nordelta
972,230000,140,110,4,3,1,3,0,20,TresdeFebrero
973,750000,1350,260,6,3,1,3,1,22,ManuelAlberti
974,140000,450,107,4,0,0,3,0,20,Córdoba
975,210000,250,210,7,3,0,4,1,0,Córdoba
976,1050000,900,385,0,4,0,4,0,2,Nordelta
977,570000,600,280,6,3,0,3,1,0,Pilar
978,368000,650,270,6,5,1,5,1,20,EstebanEcheverría
979,610000,960,270,5,2,0,3,0,5,Pilar
980,145000,491,72,2,2,0,2,0,0,SantaFe
981,380000,700,200,4,3,0,3,1,3,MardelPlata
982,395000,281,221,4,2,0,3,0,0,EstebanEcheverría
983,710000,630,286,5,4,0,4,1,0,Pilar
984,280000,750,150,5,2,1,4,0,15,Córdoba
985,427000,916,244,0,3,0,3,0,1,Tigre
986,160000,181,135,6,2,1,3,0,0,Córdoba
987,890000,1850,408,8,3,0,4,1,5,Tigre
988,355000,790,170,4,3,0,3,0,0,Ezeiza
989,340000,182,131,4,2,1,3,1,10,VicenteLópez
990,115000,157,82,3,0,0,2,0,45,Quilmes
991,330000,420,305,5,3,1,4,1,10,Rosario
992,219000,155,105,3,3,1,2,1,0,Morón
993,110000,180,90,3,0,0,2,1,0,Córdoba
994,145000,360,101,6,2,0,4,0,16,Córdoba
995,250000,213,195,4,2,1,3,1,6,Avellaneda
996,200000,200,121,4,0,1,3,0,41,VicenteLópez
997,415000,604,217,5,2,0,3,1,0,Puertos
998,98000,825,120,5,0,1,2,0,6,SantaFe
999,950000,1456,366,4,3,0,3,1,4,Pilar
